kind,seed,source,addition_effect,aggregate_mean
random,64,quorumweave,0.0,-0.0156250037252903
random,64,shardbloom,1.4901161193847656e-08,-0.0156250037252903
random,65,anchorshift,-1.4901161193847656e-08,-0.0019531301222741604
random,65,driftgate,-0.015625011175870895,-0.0019531301222741604
random,65,fluxpatch,0.046875,-0.0019531301222741604
random,65,motifbridge,0.015624985098838806,-0.0019531301222741604
random,65,phasenest,0.015625,-0.0019531301222741604
random,65,phasesar,-0.03125,-0.0019531301222741604
random,65,quorumweave,-0.015625,-0.0019531301222741604
random,65,shardbloom,-0.03125,-0.0019531301222741604
random,66,anchorshift,-0.0625000149011612,-0.052734374068677425
random,66,driftgate,-0.078125,-0.052734374068677425
random,66,fluxpatch,-0.0937499925494194,-0.052734374068677425
random,66,motifbridge,0.015624992549419403,-0.052734374068677425
random,66,phasenest,-0.015625,-0.052734374068677425
random,66,phasesar,-0.0937499925494194,-0.052734374068677425
random,66,quorumweave,-0.046875,-0.052734374068677425
random,66,shardbloom,-0.046874985098838806,-0.052734374068677425
random,67,anchorshift,0.046874985098838806,0.03710937034338713
random,67,driftgate,-0.015625,0.03710937034338713
random,67,fluxpatch,0.046875,0.03710937034338713
random,67,motifbridge,-1.4901161193847656e-08,0.03710937034338713
random,67,phasenest,0.015624985098838806,0.03710937034338713
random,67,phasesar,0.0781249925494194,0.03710937034338713
random,67,quorumweave,0.0625,0.03710937034338713
random,67,shardbloom,0.0625000149011612,0.03710937034338713
random,68,anchorshift,-0.06250002980232239,-0.04296875558793545
random,68,driftgate,-0.046875,-0.04296875558793545
random,68,fluxpatch,-0.09375,-0.04296875558793545
random,68,motifbridge,-0.015625029802322388,-0.04296875558793545
random,68,phasenest,-0.015625,-0.04296875558793545
random,68,phasesar,0.0,-0.04296875558793545
random,68,quorumweave,-0.046875,-0.04296875558793545
random,68,shardbloom,-0.062499985098838806,-0.04296875558793545
random,69,anchorshift,-0.015625014901161194,-0.013671877793967724
random,69,driftgate,-0.0312500074505806,-0.013671877793967724
random,69,fluxpatch,0.015625,-0.013671877793967724
random,69,motifbridge,-1.4901161193847656e-08,-0.013671877793967724
random,69,phasenest,-0.03125,-0.013671877793967724
random,69,phasesar,-0.015625,-0.013671877793967724
random,69,quorumweave,0.0,-0.013671877793967724
random,69,shardbloom,-0.031249985098838806,-0.013671877793967724
random,70,anchorshift,0.015624970197677612,-0.0195312537252903
random,70,driftgate,-0.03125,-0.0195312537252903
random,70,fluxpatch,-0.015625007450580597,-0.0195312537252903
random,70,motifbridge,-0.015625007450580597,-0.0195312537252903
random,70,phasenest,-0.015625,-0.0195312537252903
random,70,phasesar,0.0,-0.0195312537252903
random,70,quorumweave,-0.046875,-0.0195312537252903
random,70,shardbloom,-0.046874985098838806,-0.0195312537252903
random,71,anchorshift,-0.046875014901161194,-0.021484374068677425
random,71,driftgate,-0.078125,-0.021484374068677425
random,71,fluxpatch,-0.062499985098838806,-0.021484374068677425
random,71,motifbridge,0.015624985098838806,-0.021484374068677425
random,71,phasenest,0.015625,-0.021484374068677425
random,71,phasesar,7.450580596923828e-09,-0.021484374068677425
random,71,quorumweave,-0.015625,-0.021484374068677425
random,71,shardbloom,1.4901161193847656e-08,-0.021484374068677425
random,72,anchorshift,0.0781249850988388,0.017578124068677425
random,72,driftgate,-7.450580596923828e-09,0.017578124068677425
random,72,fluxpatch,0.0,0.017578124068677425
random,72,motifbridge,0.015624992549419403,0.017578124068677425
random,72,phasenest,-0.015625,0.017578124068677425
random,72,phasesar,0.015625007450580597,0.017578124068677425
random,72,quorumweave,0.0,0.017578124068677425
random,72,shardbloom,0.046875014901161194,0.017578124068677425
random,73,anchorshift,-0.015625029802322388,-0.03515625512227416
random,73,driftgate,-0.0312500074505806,-0.03515625512227416
random,73,fluxpatch,-0.03125,-0.03515625512227416
random,73,motifbridge,-1.4901161193847656e-08,-0.03515625512227416
random,73,phasenest,-0.0625000037252903,-0.03515625512227416
random,73,phasesar,-0.03125,-0.03515625512227416
random,73,quorumweave,-0.046875,-0.03515625512227416
random,73,shardbloom,-0.062499985098838806,-0.03515625512227416
random,74,anchorshift,0.031249985098838806,0.01367187313735485
random,74,driftgate,-0.0625,0.01367187313735485
random,74,fluxpatch,0.03125,0.01367187313735485
random,74,motifbridge,0.031249985098838806,0.01367187313735485
random,74,phasenest,0.046875,0.01367187313735485
random,74,phasesar,0.0,0.01367187313735485
random,74,quorumweave,0.0,0.01367187313735485
random,74,shardbloom,0.031250014901161194,0.01367187313735485
random,75,anchorshift,0.015624970197677612,-0.019531255587935448
random,75,driftgate,-0.0468750037252903,-0.019531255587935448
random,75,fluxpatch,-0.03125,-0.019531255587935448
random,75,motifbridge,-1.4901161193847656e-08,-0.019531255587935448
random,75,phasenest,-0.0625,-0.019531255587935448
random,75,phasesar,0.0156250037252903,-0.019531255587935448
random,75,quorumweave,-0.03125,-0.019531255587935448
random,75,shardbloom,-0.015625,-0.019531255587935448
random,76,anchorshift,0.015625,-0.009765625
random,76,driftgate,-0.0624999925494194,-0.009765625
random,76,fluxpatch,-0.015625,-0.009765625
random,76,motifbridge,0.015624985098838806,-0.009765625
random,76,phasenest,0.015625,-0.009765625
random,76,phasesar,-0.0312500074505806,-0.009765625
random,76,quorumweave,-0.015625,-0.009765625
random,76,shardbloom,1.4901161193847656e-08,-0.009765625
random,77,anchorshift,-0.0625000149011612,-0.041015625
random,77,driftgate,-0.078125,-0.041015625
random,77,fluxpatch,-0.015625,-0.041015625
random,77,motifbridge,-1.4901161193847656e-08,-0.041015625
random,77,phasenest,-0.03125,-0.041015625
random,77,phasesar,-0.03125,-0.041015625
random,77,quorumweave,-0.0625,-0.041015625
random,77,shardbloom,-0.04687497019767761,-0.041015625
random,78,anchorshift,-0.015625029802322388,-0.03710938151925802
random,78,driftgate,-0.0781249925494194,-0.03710938151925802
random,78,fluxpatch,-0.0312500074505806,-0.03710938151925802
random,78,motifbridge,0.01562497764825821,-0.03710938151925802
random,78,phasenest,-0.046875,-0.03710938151925802
random,78,phasesar,-0.0625,-0.03710938151925802
random,78,quorumweave,-0.03125,-0.03710938151925802
random,78,shardbloom,-0.046875,-0.03710938151925802
random,79,anchorshift,-0.015625014901161194,0.005859372206032276
random,79,driftgate,0.0,0.005859372206032276
random,79,fluxpatch,0.03125,0.005859372206032276
random,79,motifbridge,-0.015625007450580597,0.005859372206032276
random,79,phasenest,7.450580596923828e-09,0.005859372206032276
random,79,phasesar,-7.450580596923828e-09,0.005859372206032276
random,79,quorumweave,0.046875,0.005859372206032276
random,79,shardbloom,0.0,0.005859372206032276
random,80,anchorshift,-1.4901161193847656e-08,0.003906250465661287
random,80,driftgate,-0.031249988824129105,0.003906250465661287
random,80,fluxpatch,0.0,0.003906250465661287
random,80,motifbridge,0.04687497764825821,0.003906250465661287
random,80,phasenest,-0.015625,0.003906250465661287
random,80,phasesar,0.015625,0.003906250465661287
random,80,quorumweave,0.03125,0.003906250465661287
random,80,shardbloom,-0.015624970197677612,0.003906250465661287
random,81,anchorshift,-0.0625,-0.048828125931322575
random,81,driftgate,-0.09375,-0.048828125931322575
random,81,fluxpatch,-0.0625,-0.048828125931322575
random,81,motifbridge,-0.015625014901161194,-0.048828125931322575
random,81,phasenest,-0.0624999925494194,-0.048828125931322575
random,81,phasesar,-0.03125,-0.048828125931322575
random,81,quorumweave,-0.015625,-0.048828125931322575
random,81,shardbloom,-0.046875,-0.048828125931322575
random,82,anchorshift,-0.031250014901161194,-0.017578126396983862
random,82,driftgate,-0.0312500037252903,-0.017578126396983862
random,82,fluxpatch,-0.03125,-0.017578126396983862
random,82,motifbridge,-1.4901161193847656e-08,-0.017578126396983862
random,82,phasenest,2.2351741790771484e-08,-0.017578126396983862
random,82,phasesar,0.0,-0.017578126396983862
random,82,quorumweave,-0.03125,-0.017578126396983862
random,82,shardbloom,-0.015625,-0.017578126396983862
random,83,anchorshift,0.046875,0.02148437686264515
random,83,driftgate,-0.015625007450580597,0.02148437686264515
random,83,fluxpatch,0.015625007450580597,0.02148437686264515
random,83,motifbridge,-1.4901161193847656e-08,0.02148437686264515
random,83,phasenest,0.0625000149011612,0.02148437686264515
random,83,phasesar,0.015625,0.02148437686264515
random,83,quorumweave,0.03125,0.02148437686264515
random,83,shardbloom,0.015625014901161194,0.02148437686264515
random,84,anchorshift,0.015625,0.0019531259313225746
random,84,driftgate,0.0,0.0019531259313225746
random,84,fluxpatch,0.015624992549419403,0.0019531259313225746
random,84,motifbridge,0.062499985098838806,0.0019531259313225746
random,84,phasenest,-0.015625,0.0019531259313225746
random,84,phasesar,-0.03125,0.0019531259313225746
random,84,quorumweave,-0.03125,0.0019531259313225746
random,84,shardbloom,2.9802322387695312e-08,0.0019531259313225746
random,85,anchorshift,0.062499985098838806,0.03320312360301614
random,85,driftgate,0.015624996274709702,0.03320312360301614
random,85,fluxpatch,0.015625,0.03320312360301614
random,85,motifbridge,0.015624985098838806,0.03320312360301614
random,85,phasenest,0.0468750074505806,0.03320312360301614
random,85,phasesar,0.03125,0.03320312360301614
random,85,quorumweave,0.046875,0.03320312360301614
random,85,shardbloom,0.031250014901161194,0.03320312360301614
random,86,anchorshift,-0.046875014901161194,-0.02539062686264515
random,86,driftgate,-0.046875,-0.02539062686264515
random,86,fluxpatch,-0.015625007450580597,-0.02539062686264515
random,86,motifbridge,-0.031250014901161194,-0.02539062686264515
random,86,phasenest,-0.031249992549419403,-0.02539062686264515
random,86,phasesar,-0.015625,-0.02539062686264515
random,86,quorumweave,-0.015625,-0.02539062686264515
random,86,shardbloom,1.4901161193847656e-08,-0.02539062686264515
random,87,anchorshift,-2.9802322387695312e-08,-0.021484380587935448
random,87,driftgate,-0.0468750074505806,-0.021484380587935448
random,87,fluxpatch,-0.0312500074505806,-0.021484380587935448
random,87,motifbridge,0.031249985098838806,-0.021484380587935448
random,87,phasenest,-0.03125,-0.021484380587935448
random,87,phasesar,-0.015625,-0.021484380587935448
random,87,quorumweave,-0.015625,-0.021484380587935448
random,87,shardbloom,-0.062499985098838806,-0.021484380587935448
random,88,anchorshift,-0.031250014901161194,-0.0214843787252903
random,88,driftgate,-0.0468749925494194,-0.0214843787252903
random,88,fluxpatch,-0.0468750074505806,-0.0214843787252903
random,88,motifbridge,0.015624985098838806,-0.0214843787252903
random,88,phasenest,-0.0625000074505806,-0.0214843787252903
random,88,phasesar,-0.015625007450580597,-0.0214843787252903
random,88,quorumweave,0.0,-0.0214843787252903
random,88,shardbloom,0.015625014901161194,-0.0214843787252903
random,89,anchorshift,0.062499985098838806,0.03906249813735485
random,89,driftgate,0.046875,0.03906249813735485
random,89,fluxpatch,0.046875,0.03906249813735485
random,89,motifbridge,-0.015625014901161194,0.03906249813735485
random,89,phasenest,0.0625,0.03906249813735485
random,89,phasesar,0.046875,0.03906249813735485
random,89,quorumweave,0.03125,0.03906249813735485
random,89,shardbloom,0.031250014901161194,0.03906249813735485
random,90,anchorshift,0.031249970197677612,0.015625
random,90,driftgate,-0.015624992549419403,0.015625
random,90,fluxpatch,0.015625007450580597,0.015625
random,90,motifbridge,0.0,0.015625
random,90,phasenest,0.031249985098838806,0.015625
random,90,phasesar,0.03125,0.015625
random,90,quorumweave,0.03125,0.015625
random,90,shardbloom,2.9802322387695312e-08,0.015625
random,91,anchorshift,0.046875,0.01171875
random,91,driftgate,0.015625,0.01171875
random,91,fluxpatch,0.046875,0.01171875
random,91,motifbridge,-0.015625007450580597,0.01171875
random,91,phasenest,-0.015625007450580597,0.01171875
random,91,phasesar,0.015625,0.01171875
random,91,quorumweave,-0.015625,0.01171875
random,91,shardbloom,0.015625014901161194,0.01171875
random,92,anchorshift,0.015624985098838806,0.02343749813735485
random,92,driftgate,0.015625007450580597,0.02343749813735485
random,92,fluxpatch,0.03125,0.02343749813735485
random,92,motifbridge,-0.015625007450580597,0.02343749813735485
random,92,phasenest,0.03125,0.02343749813735485
random,92,phasesar,0.078125,0.02343749813735485
random,92,quorumweave,0.0,0.02343749813735485
random,92,shardbloom,0.03125,0.02343749813735485
random,93,anchorshift,-1.4901161193847656e-08,0.007812498603016138
random,93,driftgate,-0.015625007450580597,0.007812498603016138
random,93,fluxpatch,0.0,0.007812498603016138
random,93,motifbridge,-1.4901161193847656e-08,0.007812498603016138
random,93,phasenest,3.725290298461914e-09,0.007812498603016138
random,93,phasesar,-0.015624992549419403,0.007812498603016138
random,93,quorumweave,0.03125,0.007812498603016138
random,93,shardbloom,0.0625000149011612,0.007812498603016138
random,94,anchorshift,-0.0625000149011612,-0.0292968787252903
random,94,driftgate,-0.03125,-0.0292968787252903
random,94,fluxpatch,-0.0625000149011612,-0.0292968787252903
random,94,motifbridge,-0.015625014901161194,-0.0292968787252903
random,94,phasenest,-0.015625,-0.0292968787252903
random,94,phasesar,1.4901161193847656e-08,-0.0292968787252903
random,94,quorumweave,-0.046875,-0.0292968787252903
random,94,shardbloom,0.0,-0.0292968787252903
random,95,anchorshift,-1.4901161193847656e-08,0.0019531198777258396
random,95,driftgate,-0.03125,0.0019531198777258396
random,95,fluxpatch,0.0,0.0019531198777258396
random,95,motifbridge,-2.9802322387695312e-08,0.0019531198777258396
random,95,phasenest,0.0156250037252903,0.0019531198777258396
random,95,phasesar,0.015625,0.0019531198777258396
random,95,quorumweave,0.0,0.0019531198777258396
random,95,shardbloom,0.015625,0.0019531198777258396
random,96,anchorshift,-0.015625014901161194,-0.021484372671693563
random,96,driftgate,-0.046875,-0.021484372671693563
random,96,fluxpatch,-0.015625,-0.021484372671693563
random,96,motifbridge,-0.031250014901161194,-0.021484372671693563
random,96,phasenest,-0.015624981373548508,-0.021484372671693563
random,96,phasesar,0.0,-0.021484372671693563
random,96,quorumweave,-0.03125,-0.021484372671693563
random,96,shardbloom,-0.015624970197677612,-0.021484372671693563
random,97,anchorshift,0.015624970197677612,-0.009765628725290298
random,97,driftgate,-0.03125,-0.009765628725290298
random,97,fluxpatch,0.015625,-0.009765628725290298
random,97,motifbridge,-0.03125002235174179,-0.009765628725290298
random,97,phasenest,-0.015624992549419403,-0.009765628725290298
random,97,phasesar,-0.015625,-0.009765628725290298
random,97,quorumweave,-0.015625,-0.009765628725290298
random,97,shardbloom,1.4901161193847656e-08,-0.009765628725290298
random,98,anchorshift,-0.015625014901161194,-0.04296875
random,98,driftgate,-0.09375,-0.04296875
random,98,fluxpatch,-0.03125,-0.04296875
random,98,motifbridge,0.031249985098838806,-0.04296875
random,98,phasenest,-0.062499985098838806,-0.04296875
random,98,phasesar,-0.0625,-0.04296875
random,98,quorumweave,-0.0625,-0.04296875
random,98,shardbloom,-0.046874985098838806,-0.04296875
random,99,anchorshift,-0.04687502980232239,-0.027343751396983862
random,99,driftgate,-0.0625,-0.027343751396983862
random,99,fluxpatch,-0.046875,-0.027343751396983862
random,99,motifbridge,0.046874985098838806,-0.027343751396983862
random,99,phasenest,3.725290298461914e-09,-0.027343751396983862
random,99,phasesar,-0.06249997019767761,-0.027343751396983862
random,99,quorumweave,-0.03125,-0.027343751396983862
random,99,shardbloom,-0.015625,-0.027343751396983862
permuted_labels,0,anchorshift,-0.10937502980232239,-0.052734379190951586
permuted_labels,0,driftgate,-0.1406250037252903,-0.052734379190951586
permuted_labels,0,fluxpatch,-0.078125,-0.052734379190951586
permuted_labels,0,motifbridge,-0.031250014901161194,-0.052734379190951586
permuted_labels,0,phasenest,0.0312500074505806,-0.052734379190951586
permuted_labels,0,phasesar,-0.0468749925494194,-0.052734379190951586
permuted_labels,0,quorumweave,-0.015625,-0.052734379190951586
permuted_labels,0,shardbloom,-0.03125,-0.052734379190951586
permuted_labels,1,anchorshift,0.015625,-0.011718748603016138
permuted_labels,1,driftgate,-0.015624992549419403,-0.011718748603016138
permuted_labels,1,fluxpatch,-0.046875,-0.011718748603016138
permuted_labels,1,motifbridge,0.031249985098838806,-0.011718748603016138
permuted_labels,1,phasenest,-0.015624996274709702,-0.011718748603016138
permuted_labels,1,phasesar,0.015625,-0.011718748603016138
permuted_labels,1,quorumweave,-0.03125,-0.011718748603016138
permuted_labels,1,shardbloom,-0.046874985098838806,-0.011718748603016138
permuted_labels,2,anchorshift,-0.2500000149011612,-0.16992187313735485
permuted_labels,2,driftgate,-0.1874999925494194,-0.16992187313735485
permuted_labels,2,fluxpatch,-0.265625,-0.16992187313735485
permuted_labels,2,motifbridge,-0.0624999925494194,-0.16992187313735485
permuted_labels,2,phasenest,-0.125,-0.16992187313735485
permuted_labels,2,phasesar,-0.171875,-0.16992187313735485
permuted_labels,2,quorumweave,-0.1875,-0.16992187313735485
permuted_labels,2,shardbloom,-0.1093749850988388,-0.16992187313735485
permuted_labels,3,anchorshift,0.12499997019767761,0.08789062080904841
permuted_labels,3,driftgate,0.0625,0.08789062080904841
permuted_labels,3,fluxpatch,0.109375,0.08789062080904841
permuted_labels,3,motifbridge,0.062499988824129105,0.08789062080904841
permuted_labels,3,phasenest,0.03125,0.08789062080904841
permuted_labels,3,phasesar,0.1562499925494194,0.08789062080904841
permuted_labels,3,quorumweave,0.078125,0.08789062080904841
permuted_labels,3,shardbloom,0.0781250149011612,0.08789062080904841
permuted_labels,4,anchorshift,0.1406249850988388,0.09179686894640326
permuted_labels,4,driftgate,0.062499985098838806,0.09179686894640326
permuted_labels,4,fluxpatch,0.0937499925494194,0.09179686894640326
permuted_labels,4,motifbridge,0.062499985098838806,0.09179686894640326
permuted_labels,4,phasenest,0.0468749962747097,0.09179686894640326
permuted_labels,4,phasesar,0.1249999925494194,0.09179686894640326
permuted_labels,4,quorumweave,0.109375,0.09179686894640326
permuted_labels,4,shardbloom,0.0937500149011612,0.09179686894640326
permuted_labels,5,anchorshift,-0.2968750149011612,-0.20312500093132257
permuted_labels,5,driftgate,-0.2031249925494194,-0.20312500093132257
permuted_labels,5,fluxpatch,-0.296875,-0.20312500093132257
permuted_labels,5,motifbridge,-0.1093750149011612,-0.20312500093132257
permuted_labels,5,phasenest,-0.125,-0.20312500093132257
permuted_labels,5,phasesar,-0.203125,-0.20312500093132257
permuted_labels,5,quorumweave,-0.21875,-0.20312500093132257
permuted_labels,5,shardbloom,-0.1718749850988388,-0.20312500093132257
permuted_labels,6,anchorshift,0.07812497019767761,0.0527343712747097
permuted_labels,6,driftgate,0.0468749925494194,0.0527343712747097
permuted_labels,6,fluxpatch,0.1249999925494194,0.0527343712747097
permuted_labels,6,motifbridge,0.0468749925494194,0.0527343712747097
permuted_labels,6,phasenest,0.015625,0.0527343712747097
permuted_labels,6,phasesar,0.0312500074505806,0.0527343712747097
permuted_labels,6,quorumweave,0.0625,0.0527343712747097
permuted_labels,6,shardbloom,0.015625014901161194,0.0527343712747097
permuted_labels,7,anchorshift,0.2812499850988388,0.1718749925494194
permuted_labels,7,driftgate,0.1874999776482582,0.1718749925494194
permuted_labels,7,fluxpatch,0.203125,0.1718749925494194
permuted_labels,7,motifbridge,0.10937497764825821,0.1718749925494194
permuted_labels,7,phasenest,0.1406249850988388,0.1718749925494194
permuted_labels,7,phasesar,0.1875,0.1718749925494194
permuted_labels,7,quorumweave,0.15625,0.1718749925494194
permuted_labels,7,shardbloom,0.1093750149011612,0.1718749925494194
permuted_labels,8,anchorshift,0.2343750149011612,0.14453125093132257
permuted_labels,8,driftgate,0.15625,0.14453125093132257
permuted_labels,8,fluxpatch,0.140625,0.14453125093132257
permuted_labels,8,motifbridge,0.09374997764825821,0.14453125093132257
permuted_labels,8,phasenest,0.109375,0.14453125093132257
permuted_labels,8,phasesar,0.203125,0.14453125093132257
permuted_labels,8,quorumweave,0.109375,0.14453125093132257
permuted_labels,8,shardbloom,0.1093750149011612,0.14453125093132257
permuted_labels,9,anchorshift,0.07812497019767761,0.056640624068677425
permuted_labels,9,driftgate,0.015625,0.056640624068677425
permuted_labels,9,fluxpatch,0.09375,0.056640624068677425
permuted_labels,9,motifbridge,0.0624999925494194,0.056640624068677425
permuted_labels,9,phasenest,0.015625014901161194,0.056640624068677425
permuted_labels,9,phasesar,0.0625,0.056640624068677425
permuted_labels,9,quorumweave,0.046875,0.056640624068677425
permuted_labels,9,shardbloom,0.0781250149011612,0.056640624068677425
permuted_labels,10,anchorshift,0.04687497019767761,0.01562499813735485
permuted_labels,10,driftgate,0.0312500074505806,0.01562499813735485
permuted_labels,10,fluxpatch,0.03125,0.01562499813735485
permuted_labels,10,motifbridge,-7.450580596923828e-09,0.01562499813735485
permuted_labels,10,phasenest,0.03125,0.01562499813735485
permuted_labels,10,phasesar,0.0,0.01562499813735485
permuted_labels,10,quorumweave,-0.015625,0.01562499813735485
permuted_labels,10,shardbloom,1.4901161193847656e-08,0.01562499813735485
permuted_labels,11,anchorshift,0.04687497019767761,0.023437495343387127
permuted_labels,11,driftgate,0.0,0.023437495343387127
permuted_labels,11,fluxpatch,7.450580596923828e-09,0.023437495343387127
permuted_labels,11,motifbridge,0.031249985098838806,0.023437495343387127
permuted_labels,11,phasenest,0.015625,0.023437495343387127
permuted_labels,11,phasesar,0.0625,0.023437495343387127
permuted_labels,11,quorumweave,0.015625,0.023437495343387127
permuted_labels,11,shardbloom,0.015625,0.023437495343387127
permuted_labels,12,anchorshift,-0.125,-0.103515625
permuted_labels,12,driftgate,-0.140625,-0.103515625
permuted_labels,12,fluxpatch,-0.109375,-0.103515625
permuted_labels,12,motifbridge,-0.06250002235174179,-0.103515625
permuted_labels,12,phasenest,-0.078125,-0.103515625
permuted_labels,12,phasesar,-0.1093749925494194,-0.103515625
permuted_labels,12,quorumweave,-0.109375,-0.103515625
permuted_labels,12,shardbloom,-0.0937499850988388,-0.103515625
permuted_labels,13,anchorshift,0.0781249850988388,0.04101562313735485
permuted_labels,13,driftgate,7.450580596923828e-09,0.04101562313735485
permuted_labels,13,fluxpatch,0.09375,0.04101562313735485
permuted_labels,13,motifbridge,0.03124997764825821,0.04101562313735485
permuted_labels,13,phasenest,0.015625,0.04101562313735485
permuted_labels,13,phasesar,0.078125,0.04101562313735485
permuted_labels,13,quorumweave,0.015625,0.04101562313735485
permuted_labels,13,shardbloom,0.015625014901161194,0.04101562313735485
permuted_labels,14,anchorshift,0.203125,0.11132812313735485
permuted_labels,14,driftgate,0.0937499925494194,0.11132812313735485
permuted_labels,14,fluxpatch,0.109375,0.11132812313735485
permuted_labels,14,motifbridge,0.07812497764825821,0.11132812313735485
permuted_labels,14,phasenest,0.078125,0.11132812313735485
permuted_labels,14,phasesar,0.140625,0.11132812313735485
permuted_labels,14,quorumweave,0.078125,0.11132812313735485
permuted_labels,14,shardbloom,0.1093750149011612,0.11132812313735485
permuted_labels,15,anchorshift,0.09374997019767761,0.019531245343387127
permuted_labels,15,driftgate,0.0,0.019531245343387127
permuted_labels,15,fluxpatch,-0.015625,0.019531245343387127
permuted_labels,15,motifbridge,0.015624992549419403,0.019531245343387127
permuted_labels,15,phasenest,0.046875,0.019531245343387127
permuted_labels,15,phasesar,0.0,0.019531245343387127
permuted_labels,15,quorumweave,0.0,0.019531245343387127
permuted_labels,15,shardbloom,0.015625,0.019531245343387127
permuted_labels,16,anchorshift,-0.03125002980232239,-0.00976563012227416
permuted_labels,16,driftgate,-0.046875014901161194,-0.00976563012227416
permuted_labels,16,fluxpatch,-0.03125,-0.00976563012227416
permuted_labels,16,motifbridge,-1.4901161193847656e-08,-0.00976563012227416
permuted_labels,16,phasenest,0.015625018626451492,-0.00976563012227416
permuted_labels,16,phasesar,0.015625,-0.00976563012227416
permuted_labels,16,quorumweave,0.0,-0.00976563012227416
permuted_labels,16,shardbloom,0.0,-0.00976563012227416
permuted_labels,17,anchorshift,-0.2656250149011612,-0.17578125186264515
permuted_labels,17,driftgate,-0.21875,-0.17578125186264515
permuted_labels,17,fluxpatch,-0.203125,-0.17578125186264515
permuted_labels,17,motifbridge,-0.1093750149011612,-0.17578125186264515
permuted_labels,17,phasenest,-0.109375,-0.17578125186264515
permuted_labels,17,phasesar,-0.1875,-0.17578125186264515
permuted_labels,17,quorumweave,-0.171875,-0.17578125186264515
permuted_labels,17,shardbloom,-0.1406249850988388,-0.17578125186264515
permuted_labels,18,anchorshift,-0.1093750149011612,-0.09765625186264515
permuted_labels,18,driftgate,-0.0937499925494194,-0.09765625186264515
permuted_labels,18,fluxpatch,-0.1250000149011612,-0.09765625186264515
permuted_labels,18,motifbridge,-1.4901161193847656e-08,-0.09765625186264515
permuted_labels,18,phasenest,-0.078125,-0.09765625186264515
permuted_labels,18,phasesar,-0.1249999925494194,-0.09765625186264515
permuted_labels,18,quorumweave,-0.140625,-0.09765625186264515
permuted_labels,18,shardbloom,-0.1093749850988388,-0.09765625186264515
permuted_labels,19,anchorshift,-0.031250014901161194,-0.01171875186264515
permuted_labels,19,driftgate,-0.0625,-0.01171875186264515
permuted_labels,19,fluxpatch,-0.015625,-0.01171875186264515
permuted_labels,19,motifbridge,-0.015625014901161194,-0.01171875186264515
permuted_labels,19,phasenest,0.015625,-0.01171875186264515
permuted_labels,19,phasesar,0.015625,-0.01171875186264515
permuted_labels,19,quorumweave,-0.015625,-0.01171875186264515
permuted_labels,19,shardbloom,0.015625014901161194,-0.01171875186264515
permuted_labels,20,anchorshift,-0.2187500149011612,-0.13281249720603228
permuted_labels,20,driftgate,-0.203125,-0.13281249720603228
permuted_labels,20,fluxpatch,-0.078125,-0.13281249720603228
permuted_labels,20,motifbridge,-0.0937500149011612,-0.13281249720603228
permuted_labels,20,phasenest,-0.1406249925494194,-0.13281249720603228
permuted_labels,20,phasesar,-0.12499997019767761,-0.13281249720603228
permuted_labels,20,quorumweave,-0.125,-0.13281249720603228
permuted_labels,20,shardbloom,-0.0781249850988388,-0.13281249720603228
permuted_labels,21,anchorshift,0.1249999850988388,0.08593749906867743
permuted_labels,21,driftgate,0.1093750074505806,0.08593749906867743
permuted_labels,21,fluxpatch,0.109375,0.08593749906867743
permuted_labels,21,motifbridge,0.046874985098838806,0.08593749906867743
permuted_labels,21,phasenest,0.0625,0.08593749906867743
permuted_labels,21,phasesar,0.109375,0.08593749906867743
permuted_labels,21,quorumweave,0.03125,0.08593749906867743
permuted_labels,21,shardbloom,0.0937500149011612,0.08593749906867743
permuted_labels,22,anchorshift,-0.04687504470348358,-0.06445313058793545
permuted_labels,22,driftgate,-0.15625,-0.06445313058793545
permuted_labels,22,fluxpatch,-0.046875014901161194,-0.06445313058793545
permuted_labels,22,motifbridge,-0.0625000074505806,-0.06445313058793545
permuted_labels,22,phasenest,-0.1093749925494194,-0.06445313058793545
permuted_labels,22,phasesar,-0.046875,-0.06445313058793545
permuted_labels,22,quorumweave,0.0,-0.06445313058793545
permuted_labels,22,shardbloom,-0.046874985098838806,-0.06445313058793545
permuted_labels,23,anchorshift,0.2968749701976776,0.18164062313735485
permuted_labels,23,driftgate,0.2031250149011612,0.18164062313735485
permuted_labels,23,fluxpatch,0.234375,0.18164062313735485
permuted_labels,23,motifbridge,0.0937499925494194,0.18164062313735485
permuted_labels,23,phasenest,0.140625,0.18164062313735485
permuted_labels,23,phasesar,0.2031249925494194,0.18164062313735485
permuted_labels,23,quorumweave,0.125,0.18164062313735485
permuted_labels,23,shardbloom,0.1562500149011612,0.18164062313735485
permuted_labels,24,anchorshift,0.046874985098838806,0.007812499068677425
permuted_labels,24,driftgate,7.450580596923828e-09,0.007812499068677425
permuted_labels,24,fluxpatch,0.015625,0.007812499068677425
permuted_labels,24,motifbridge,0.015624985098838806,0.007812499068677425
permuted_labels,24,phasenest,-0.015625,0.007812499068677425
permuted_labels,24,phasesar,-0.015625,0.007812499068677425
permuted_labels,24,quorumweave,-0.015625,0.007812499068677425
permuted_labels,24,shardbloom,0.031250014901161194,0.007812499068677425
permuted_labels,25,anchorshift,0.1093750149011612,0.07421875139698386
permuted_labels,25,driftgate,0.0937499888241291,0.07421875139698386
permuted_labels,25,fluxpatch,0.078125,0.07421875139698386
