heldout_source,layer,tail_position,direction_norm,validation_addition_effect,validation_ablation_reduction,selection_score
bert,15,-1,0.13443920016288757,0.004464283585548401,0.05357142644269128,0.004464283585548401
bert,16,-5,0.3463352620601654,0.002232143921511514,0.008928572492940101,0.002232143921511514
bert,16,-4,0.18157173693180084,0.049107142857142856,0.008928574621677399,0.008928574621677399
bert,16,-3,0.09718769043684006,0.0200892835855484,-0.00446427932807375,-0.00446427932807375
bert,16,-2,0.17127978801727295,0.011160708963871002,0.022321432828903198,0.011160708963871002
bert,16,-1,0.16489481925964355,0.035714288375207355,0.022321424313953953,0.022321424313953953
bert,17,-5,0.4664030075073242,0.07812500212873731,0.022321426442691278,0.022321426442691278
bert,17,-4,0.18263398110866547,0.042410711092608314,0.013392852885382528,0.013392852885382528
bert,17,-3,0.10037112236022949,0.0,0.031249997871262702,0.0
bert,17,-2,0.19345873594284058,0.031249997871262685,0.008928569299834127,0.008928569299834127
bert,17,-1,0.2801175117492676,0.15401785182101385,0.12053571960755759,0.12053571960755759
bert,18,-5,0.5076053142547607,0.08035714445369584,0.06249999361378808,0.06249999361378808
bert,18,-4,0.18419601023197174,0.03571428677865437,0.013392856078488502,0.013392856078488502
bert,18,-3,0.10528945177793503,0.013392862996884755,8.514949273452643e-09,8.514949273452643e-09
bert,18,-2,0.22080457210540771,0.03571428571428571,-0.013392846499170552,-0.013392846499170552
bert,18,-1,0.3474733233451843,0.15625000106436865,0.08928572280066355,0.08928572280066355
bert,19,-5,0.7964184284210205,0.08258928890739169,0.031250002128737325,0.031250002128737325
bert,19,-4,0.2025384157896042,0.004464288907391685,0.0044642878430230515,0.0044642878430230515
bert,19,-3,0.10990601778030396,0.006696433893271855,0.00892857355730875,0.006696433893271855
bert,19,-2,0.26882535219192505,0.011160713221345629,0.00892857355730875,0.00892857355730875
bert,19,-1,0.4435749351978302,0.10044642963579722,0.0625000149011612,0.0625000149011612
bert,20,-5,0.7976152896881104,0.0669642835855484,0.053571434957640524,0.053571434957640524
bert,20,-4,0.22406604886054993,0.006696428571428571,0.031249992549419403,0.006696428571428571
bert,20,-3,0.1274232566356659,-0.013392856078488486,-0.026785718543188924,-0.026785718543188924
bert,20,-2,0.33463558554649353,0.029017859803778783,0.01339285714285715,0.01339285714285715
bert,20,-1,0.4524114429950714,0.06919643176453454,0.10267856717109682,0.06919643176453454
bert,21,-5,0.8290849924087524,0.04241071215697697,0.0491071471146175,0.04241071215697697
bert,21,-4,0.27084383368492126,-1.064368656703404e-09,0.004464275070599155,-1.064368656703404e-09
bert,21,-3,0.16244344413280487,2.128737313406808e-09,0.0357142814568111,2.128737313406808e-09
bert,21,-2,0.38577497005462646,0.042410708963871,0.013392869915281047,0.013392869915281047
bert,21,-1,0.4811554253101349,0.07589285501411983,0.06696429210049767,0.06696429210049767
bert,22,-5,0.857688844203949,0.08258928997176034,0.058035705770765056,0.058035705770765056
bert,22,-4,0.3066808879375458,0.0066964296357972285,0.004464286778654375,0.004464286778654375
bert,22,-3,0.18925857543945312,-0.0022321433893271853,0.031249995742525377,-0.0022321433893271853
bert,22,-2,0.4371303915977478,0.024553569299834117,0.0044642771993364805,0.0044642771993364805
bert,22,-1,0.4910823702812195,0.06250000319310597,0.1383928539497512,0.06250000319310597
bert,23,-5,0.9606412649154663,0.07812499680689403,0.06249999574252538,0.06249999574252538
bert,23,-4,0.368837833404541,0.017857149243354797,-0.013392848627907877,-0.013392848627907877
bert,23,-3,0.2268957793712616,-5.32184328351702e-10,0.013392855014119853,-5.32184328351702e-10
bert,23,-2,0.46590182185173035,0.02678571588226727,1.2772423896301177e-08,1.2772423896301177e-08
bert,23,-1,0.5007547736167908,0.06473213859966823,0.1250000053218433,0.06473213859966823
bert,24,-5,0.969907283782959,0.06696428571428571,0.053571422185216655,0.053571422185216655
bert,24,-4,0.43115001916885376,0.011160714285714286,0.0,0.0
bert,24,-3,0.2619907855987549,0.002232139664036887,0.004464296357972297,0.002232139664036887
bert,24,-2,0.49826785922050476,0.026785713753529956,-0.004464282521179724,-0.004464282521179724
bert,24,-1,0.5043110847473145,0.06026785394975117,0.11607143495764052,0.06026785394975117
bert,25,-5,0.9705431461334229,0.06696428464991706,0.08035714498588017,0.06696428464991706
bert,25,-4,0.5129003524780273,-0.004464282521179744,-0.004464295293603621,-0.004464295293603621
bert,25,-3,0.3043011426925659,0.013392866189990724,0.008928568235465478,0.008928568235465478
bert,25,-2,0.5275301337242126,0.011160716414451599,0.02678571535008295,0.011160716414451599
bert,25,-1,0.5071579813957214,0.06696428624647004,0.09374999574252538,0.06696428624647004
bert,26,-5,0.9905532002449036,0.0714285671710968,0.062499991485050754,0.062499991485050754
bert,26,-4,0.6392616033554077,0.002232148711170469,0.008928575686046075,0.002232148711170469
bert,26,-3,0.3457070291042328,-0.0044642846499170575,-0.004464283585548401,-0.0044642846499170575
bert,26,-2,0.5453041791915894,0.020089285714285716,0.0,0.0
bert,26,-1,0.5295539498329163,0.07366071588226727,0.06250000212873733,0.06250000212873733
bert,27,-5,1.1546516418457031,0.05580357036420277,0.0535714328289032,0.0535714328289032
bert,27,-4,0.7405656576156616,0.002232142857142857,-0.0089285692998341,-0.0089285692998341
bert,27,-3,0.3897571563720703,-1.064368656703404e-09,0.022321428571428575,-1.064368656703404e-09
bert,27,-2,0.5896056294441223,0.024553569299834117,0.017857142857142877,0.017857142857142877
