kind,seed,source,addition_effect,aggregate_mean
random,29,phasesar,-0.07812505960464478,-0.1835937611758709
random,29,quorumweave,-0.3515625,-0.1835937611758709
random,29,shardbloom,-0.109375,-0.1835937611758709
random,30,anchorshift,-0.109375,0.01855467911809683
random,30,driftgate,0.234375,0.01855467911809683
random,30,fluxpatch,0.031249992549419403,0.01855467911809683
random,30,motifbridge,0.3125,0.01855467911809683
random,30,phasenest,-0.09375,0.01855467911809683
random,30,phasesar,0.031249940395355225,0.01855467911809683
random,30,quorumweave,-0.1484375,0.01855467911809683
random,30,shardbloom,-0.109375,0.01855467911809683
random,31,anchorshift,-0.015625,-0.0175781287252903
random,31,driftgate,0.0625,-0.0175781287252903
random,31,fluxpatch,-0.0468749925494194,-0.0175781287252903
random,31,motifbridge,-0.2812499925494194,-0.0175781287252903
random,31,phasenest,-0.0781249850988388,-0.0175781287252903
random,31,phasesar,0.20312494039535522,-0.0175781287252903
random,31,quorumweave,-0.0625,-0.0175781287252903
random,31,shardbloom,0.078125,-0.0175781287252903
random,32,anchorshift,-0.0859375,-0.07226562779396772
random,32,driftgate,-0.265625,-0.07226562779396772
random,32,fluxpatch,-0.062499985098838806,-0.07226562779396772
random,32,motifbridge,-0.0937499925494194,-0.07226562779396772
random,32,phasenest,-0.062499985098838806,-0.07226562779396772
random,32,phasesar,0.046874940395355225,-0.07226562779396772
random,32,quorumweave,-0.0546875,-0.07226562779396772
random,32,shardbloom,0.0,-0.07226562779396772
random,33,anchorshift,0.3671875,0.15722653921693563
random,33,driftgate,-0.203125,0.15722653921693563
random,33,fluxpatch,0.0937499925494194,0.15722653921693563
random,33,motifbridge,0.1562499850988388,0.15722653921693563
random,33,phasenest,0.2812500149011612,0.15722653921693563
random,33,phasesar,0.18749982118606567,0.15722653921693563
random,33,quorumweave,0.140625,0.15722653921693563
random,33,shardbloom,0.234375,0.15722653921693563
random,34,anchorshift,-0.09375,-0.02050782646983862
random,34,driftgate,-0.015625,-0.02050782646983862
random,34,fluxpatch,0.0,-0.02050782646983862
random,34,motifbridge,-0.015624992549419403,-0.02050782646983862
random,34,phasenest,0.03125,-0.02050782646983862
random,34,phasesar,0.07812488079071045,-0.02050782646983862
random,34,quorumweave,-0.0703125,-0.02050782646983862
random,34,shardbloom,-0.078125,-0.02050782646983862
random,35,anchorshift,0.03125,0.031249992549419403
random,35,driftgate,0.0625,0.031249992549419403
random,35,fluxpatch,0.1406249925494194,0.031249992549419403
random,35,motifbridge,7.450580596923828e-09,0.031249992549419403
random,35,phasenest,0.046875,0.031249992549419403
random,35,phasesar,0.10937494039535522,0.031249992549419403
random,35,quorumweave,-0.109375,0.031249992549419403
random,35,shardbloom,-0.03125,0.031249992549419403
random,36,anchorshift,0.0625,0.07324216794222593
random,36,driftgate,0.1875,0.07324216794222593
random,36,fluxpatch,0.15625,0.07324216794222593
random,36,motifbridge,-0.07812496274709702,0.07324216794222593
random,36,phasenest,-0.0781250149011612,0.07324216794222593
