heldout_source,layer,tail_position,direction_norm,validation_addition_effect,validation_ablation_reduction,selection_score
kriging,28,-3,2.596961259841919,0.03125,0.0,0.0
kriging,28,-2,4.101812362670898,-0.020833333333333332,0.08333333333333326,-0.020833333333333332
kriging,28,-1,3.119694709777832,0.14583333333333334,0.04166666666666663,0.04166666666666663
kriging,29,-5,3.154134750366211,0.08333333333333333,0.16666666666666663,0.08333333333333333
kriging,29,-4,3.358614921569824,0.15625,0.02083333333333326,0.02083333333333326
kriging,29,-3,3.1541614532470703,0.0625,0.04166666666666663,0.04166666666666663
kriging,29,-2,4.404770374298096,0.07291666666666667,0.10416666666666663,0.07291666666666667
kriging,29,-1,3.3778626918792725,0.09375,0.1875,0.09375
kriging,30,-5,3.5719199180603027,0.125,0.20833333333333326,0.125
kriging,30,-4,4.197994232177734,0.041666666666666664,0.08333333333333326,0.041666666666666664
kriging,30,-3,3.659848690032959,0.052083333333333336,0.10416666666666663,0.052083333333333336
kriging,30,-2,5.167308807373047,0.0,0.02083333333333326,0.0
kriging,30,-1,3.6799936294555664,0.052083333333333336,0.08333333333333326,0.052083333333333336
kriging,31,-5,4.051802635192871,-0.0625,-0.08333333333333337,-0.08333333333333337
kriging,31,-4,4.51951789855957,-0.041666666666666664,0.14583333333333326,-0.041666666666666664
kriging,31,-3,4.3999762535095215,-0.020833333333333332,0.0,-0.020833333333333332
kriging,31,-2,5.887650966644287,-0.03125,0.04166666666666663,-0.03125
kriging,31,-1,3.948814868927002,0.13541666666666666,0.0625,0.0625
kriging,32,-5,4.175253868103027,-0.07291666666666667,-0.10416666666666674,-0.10416666666666674
kriging,32,-4,5.402614593505859,-0.17708333333333334,0.20833333333333326,-0.17708333333333334
kriging,32,-3,5.057524681091309,0.07291666666666667,0.125,0.07291666666666667
kriging,32,-2,6.772622585296631,-0.15625,0.0625,-0.15625
kriging,32,-1,4.40626335144043,0.13541666666666666,0.0,0.0
kriging,33,-5,4.66910457611084,-0.052083333333333336,-0.14583333333333337,-0.14583333333333337
kriging,33,-4,6.519885063171387,-0.010416666666666666,0.0,-0.010416666666666666
kriging,33,-3,5.3287129402160645,0.020833333333333332,0.0625,0.020833333333333332
kriging,33,-2,7.555624008178711,0.03125,0.10416666666666663,0.03125
kriging,33,-1,4.849621295928955,0.125,0.0625,0.0625
kriging,34,-5,5.627530574798584,0.010416666666666666,-0.02083333333333337,-0.02083333333333337
kriging,34,-4,7.9054741859436035,-0.010416666666666666,0.0,-0.010416666666666666
kriging,34,-3,6.316435813903809,-0.010416666666666666,0.125,-0.010416666666666666
kriging,34,-2,9.307246208190918,0.0,0.1875,0.0
kriging,34,-1,5.839363098144531,0.0625,0.04166666666666663,0.04166666666666663
kriging,35,-5,7.605219841003418,0.041666666666666664,0.0,0.0
kriging,35,-4,11.550188064575195,0.010416666666666666,0.08333333333333326,0.010416666666666666
kriging,35,-3,7.019705772399902,0.041666666666666664,0.04166666666666663,0.04166666666666663
kriging,35,-2,12.489755630493164,0.0,0.04166666666666663,0.0
kriging,35,-1,6.145206451416016,0.010416666666666666,-0.08333333333333337,-0.08333333333333337
resnet,0,-5,0.11417488008737564,0.020833333333333332,-0.14583333333333331,-0.14583333333333331
resnet,0,-4,0.05904379114508629,0.125,0.08333333333333334,0.08333333333333334
resnet,0,-3,0.1252354383468628,0.0625,-0.10416666666666666,-0.10416666666666666
resnet,0,-2,0.08586087077856064,0.08333333333333333,0.08333333333333334,0.08333333333333333
resnet,0,-1,0.08427339792251587,0.11458333333333333,0.20833333333333334,0.11458333333333333
resnet,1,-5,0.25430530309677124,-0.11458333333333333,0.20833333333333334,-0.11458333333333333
resnet,1,-4,0.07837361842393875,-0.03125,0.14583333333333334,-0.03125
resnet,1,-3,0.18408739566802979,0.020833333333333332,0.16666666666666666,0.020833333333333332
resnet,1,-2,0.10378967225551605,0.020833333333333332,0.25,0.020833333333333332
resnet,1,-1,0.09804512560367584,0.10416666666666667,0.0625,0.0625
resnet,2,-5,0.28038129210472107,0.125,-0.8125,-0.8125
resnet,2,-4,0.10576136410236359,0.03125,0.22916666666666666,0.03125
resnet,2,-3,0.19510798156261444,0.0,-0.04166666666666666,-0.04166666666666666
resnet,2,-2,0.1407906860113144,0.03125,0.020833333333333343,0.020833333333333343
resnet,2,-1,0.12442322820425034,-0.020833333333333332,-0.08333333333333333,-0.08333333333333333
resnet,3,-5,0.9098880887031555,-0.17708333333333334,0.14583333333333334,-0.17708333333333334
resnet,3,-4,0.15736742317676544,0.041666666666666664,-0.375,-0.375
resnet,3,-3,0.5522922277450562,-0.041666666666666664,0.10416666666666666,-0.041666666666666664
resnet,3,-2,0.47611454129219055,0.2916666666666667,0.22916666666666666,0.22916666666666666
resnet,3,-1,0.2517816126346588,-0.052083333333333336,-0.3958333333333333,-0.3958333333333333
resnet,4,-5,0.9674672484397888,0.052083333333333336,-0.16666666666666666,-0.16666666666666666
resnet,4,-4,0.2958972156047821,0.041666666666666664,0.5416666666666667,0.041666666666666664
resnet,4,-3,0.7404541373252869,-0.052083333333333336,0.33333333333333337,-0.052083333333333336
resnet,4,-2,0.5887383818626404,0.2604166666666667,-0.29166666666666663,-0.29166666666666663
resnet,4,-1,0.33188360929489136,0.08333333333333333,0.27083333333333337,0.08333333333333333
resnet,5,-5,1.0825799703598022,-0.010416666666666666,0.375,-0.010416666666666666
resnet,5,-4,0.496208518743515,0.16666666666666666,0.39583333333333337,0.16666666666666666
resnet,5,-3,0.8010873794555664,0.0,0.27083333333333337,0.0
resnet,5,-2,0.9786182641983032,0.19791666666666666,0.0,0.0
resnet,5,-1,0.3987070322036743,-0.041666666666666664,0.18750000000000003,-0.041666666666666664
resnet,6,-5,1.0708616971969604,-0.20833333333333334,0.33333333333333337,-0.20833333333333334
resnet,6,-4,0.6121749877929688,0.21875,0.22916666666666666,0.21875
resnet,6,-3,0.9107729196548462,0.14583333333333334,0.33333333333333337,0.14583333333333334
resnet,6,-2,0.9715787768363953,0.22916666666666666,0.35416666666666674,0.22916666666666666
resnet,6,-1,0.49739983677864075,0.08333333333333333,0.41666666666666674,0.08333333333333333
resnet,7,-5,1.1594127416610718,-0.0625,0.14583333333333334,-0.0625
resnet,7,-4,0.6827492713928223,0.11458333333333333,0.08333333333333334,0.08333333333333334
resnet,7,-3,1.0274314880371094,0.1875,0.08333333333333334,0.08333333333333334
resnet,7,-2,0.9613527655601501,0.09375,0.6041666666666667,0.09375
