heldout_source,layer,tail_position,direction_norm,validation_addition_effect,validation_ablation_reduction,selection_score
bert,7,-5,0.6045480966567993,-0.017857142857142856,0.08035714285714286,-0.017857142857142856
bert,7,-4,0.451663613319397,-0.08035714285714286,0.11607142857142856,-0.08035714285714286
bert,7,-3,0.8028464317321777,0.026785714285714284,0.03571428571428571,0.026785714285714284
bert,7,-2,0.43171876668930054,-0.125,-0.11607142857142858,-0.125
bert,7,-1,0.3931542932987213,-0.05357142857142857,0.10714285714285714,-0.05357142857142857
bert,8,-5,0.6632854342460632,0.0,0.13392857142857145,0.0
bert,8,-4,0.542522132396698,0.013392857142857142,-0.044642857142857144,-0.044642857142857144
bert,8,-3,0.834944486618042,0.0625,-0.03571428571428572,-0.03571428571428572
bert,8,-2,0.44933122396469116,-0.13392857142857142,0.24107142857142855,-0.13392857142857142
bert,8,-1,0.49997642636299133,-0.04017857142857143,-0.125,-0.125
bert,9,-5,0.6601901054382324,0.017857142857142856,0.01785714285714285,0.01785714285714285
bert,9,-4,0.5253909230232239,-0.03571428571428571,0.07142857142857144,-0.03571428571428571
bert,9,-3,0.8256570100784302,0.12053571428571429,-0.044642857142857144,-0.044642857142857144
bert,9,-2,0.46026644110679626,-0.026785714285714284,-0.026785714285714288,-0.026785714285714288
bert,9,-1,0.5090889930725098,0.008928571428571428,-0.08035714285714286,-0.08035714285714286
bert,10,-5,0.6132077574729919,0.08035714285714286,0.29464285714285715,0.08035714285714286
bert,10,-4,0.5108875036239624,0.06696428571428571,0.0,0.0
bert,10,-3,0.7709110379219055,0.14285714285714285,-0.2857142857142857,-0.2857142857142857
bert,10,-2,0.7245769500732422,-0.026785714285714284,-0.03571428571428572,-0.03571428571428572
bert,10,-1,0.48157912492752075,0.017857142857142856,-0.08928571428571429,-0.08928571428571429
bert,11,-5,0.6231571435928345,-0.026785714285714284,0.08928571428571429,-0.026785714285714284
bert,11,-4,0.5243212580680847,0.049107142857142856,-0.044642857142857144,-0.044642857142857144
bert,11,-3,0.7931184768676758,0.017857142857142856,-0.7142857142857143,-0.7142857142857143
bert,11,-2,0.7348990440368652,0.04017857142857143,0.14285714285714285,0.04017857142857143
bert,11,-1,0.49241769313812256,-0.044642857142857144,-0.0625,-0.0625
bert,12,-5,0.6013753414154053,0.008928571428571428,0.13392857142857145,0.008928571428571428
bert,12,-4,0.51793372631073,0.04017857142857143,0.03571428571428571,0.03571428571428571
bert,12,-3,0.7525365948677063,0.23660714285714285,-0.2232142857142857,-0.2232142857142857
bert,12,-2,0.6720380783081055,0.044642857142857144,0.008928571428571425,0.008928571428571425
bert,12,-1,0.47469213604927063,-0.09375,-0.25892857142857145,-0.25892857142857145
bert,13,-5,0.7040619254112244,0.09375,0.0,0.0
bert,13,-4,0.5319285988807678,0.008928571428571428,-0.053571428571428575,-0.053571428571428575
bert,13,-3,0.8133199214935303,0.125,-0.375,-0.375
bert,13,-2,0.6635410785675049,0.022321428571428572,-0.10714285714285715,-0.10714285714285715
bert,13,-1,0.5138331651687622,-0.03125,-0.10714285714285715,-0.10714285714285715
bert,14,-5,0.6833817958831787,0.022321428571428572,-0.17857142857142858,-0.17857142857142858
bert,14,-4,0.5217973589897156,-0.05357142857142857,-0.11607142857142858,-0.11607142857142858
bert,14,-3,0.8248217701911926,0.11607142857142858,-0.125,-0.125
bert,14,-2,0.6347640156745911,0.09375,-0.0625,-0.0625
bert,14,-1,0.547220766544342,-0.0625,-0.07142857142857142,-0.07142857142857142
bert,15,-5,0.7495975494384766,0.25,-0.10714285714285715,-0.10714285714285715
bert,15,-4,0.6973465085029602,-0.10267857142857142,-0.14285714285714285,-0.14285714285714285
bert,15,-3,0.9197106957435608,0.004464285714285714,0.09821428571428571,0.004464285714285714
bert,15,-2,0.7188749313354492,0.15178571428571427,-0.017857142857142863,-0.017857142857142863
bert,15,-1,0.5601063370704651,-0.07589285714285714,-0.32142857142857145,-0.32142857142857145
bert,16,-5,0.7554033398628235,0.28125,-0.08035714285714286,-0.08035714285714286
bert,16,-4,0.8378514647483826,-0.15625,0.026785714285714288,-0.15625
bert,16,-3,0.909691572189331,0.16517857142857142,0.2589285714285714,0.16517857142857142
bert,16,-2,0.71980881690979,0.08035714285714286,0.07142857142857144,0.07142857142857144
bert,16,-1,0.6589769721031189,-0.19196428571428573,-0.17857142857142858,-0.19196428571428573
bert,17,-5,0.8364073038101196,0.06696428571428571,-0.07142857142857142,-0.07142857142857142
bert,17,-4,1.0112391710281372,-0.0625,-0.125,-0.125
bert,17,-3,0.9742234349250793,0.17410714285714285,0.008928571428571425,0.008928571428571425
bert,17,-2,0.7818836569786072,0.09375,-0.10714285714285715,-0.10714285714285715
bert,17,-1,0.7077269554138184,-0.13839285714285715,-0.017857142857142863,-0.13839285714285715
bert,18,-5,0.8566479086875916,0.03571428571428571,0.1875,0.03571428571428571
bert,18,-4,1.088962435722351,-0.26339285714285715,0.09821428571428571,-0.26339285714285715
bert,18,-3,0.9532164931297302,0.06696428571428571,0.12499999999999999,0.06696428571428571
bert,18,-2,0.787423849105835,0.16517857142857142,-0.2232142857142857,-0.2232142857142857
bert,18,-1,0.7137987017631531,-0.19642857142857142,0.062499999999999986,-0.19642857142857142
bert,19,-5,0.8799209594726562,0.07589285714285714,0.4196428571428571,0.07589285714285714
bert,19,-4,1.266041874885559,-0.19642857142857142,0.09821428571428571,-0.19642857142857142
bert,19,-3,1.0346301794052124,0.2857142857142857,0.16964285714285715,0.16964285714285715
bert,19,-2,0.8191128373146057,-0.20535714285714285,-0.044642857142857144,-0.20535714285714285
bert,19,-1,0.6921969056129456,-0.29017857142857145,-0.1517857142857143,-0.29017857142857145
bert,20,-5,0.9462875723838806,-0.08035714285714286,-0.10714285714285715,-0.10714285714285715
bert,20,-4,1.3521760702133179,0.10714285714285714,-0.2142857142857143,-0.2142857142857143
bert,20,-3,1.0345745086669922,0.13392857142857142,0.008928571428571425,0.008928571428571425
bert,20,-2,0.8903024196624756,-0.17410714285714285,-0.14285714285714285,-0.17410714285714285
bert,20,-1,0.7098591923713684,-0.026785714285714284,0.062499999999999986,-0.026785714285714284
bert,21,-5,1.0098340511322021,-0.08035714285714286,0.008928571428571425,-0.08035714285714286
bert,21,-4,1.5277955532073975,-0.11160714285714286,0.04464285714285714,-0.11160714285714286
bert,21,-3,1.0502147674560547,-0.013392857142857142,-0.07142857142857142,-0.07142857142857142
bert,21,-2,1.1770617961883545,-0.34375,-0.16964285714285715,-0.34375
bert,21,-1,0.8212002515792847,-0.2767857142857143,-0.2232142857142857,-0.2767857142857143
bert,22,-5,1.1534613370895386,0.20982142857142858,0.026785714285714288,0.026785714285714288
bert,22,-4,1.4209016561508179,0.022321428571428572,-0.10714285714285715,-0.10714285714285715
bert,22,-3,1.1559195518493652,-0.026785714285714284,-0.044642857142857144,-0.044642857142857144
bert,22,-2,1.232282280921936,-0.19642857142857142,-0.19642857142857142,-0.19642857142857142
bert,22,-1,0.7924193739891052,-0.03125,0.01785714285714285,-0.03125
bert,23,-5,1.2594958543777466,0.0625,-0.0625,-0.0625
bert,23,-4,1.5607856512069702,-0.026785714285714284,0.16964285714285715,-0.026785714285714284
bert,23,-3,1.1924537420272827,-0.008928571428571428,-0.008928571428571425,-0.008928571428571428
bert,23,-2,1.6119452714920044,-0.06696428571428571,-0.08035714285714286,-0.08035714285714286
bert,23,-1,0.9769972562789917,-0.004464285714285714,0.07142857142857144,-0.004464285714285714
bert,24,-5,1.336609125137329,0.008928571428571428,-0.08928571428571429,-0.08928571428571429
bert,24,-4,1.6585296392440796,0.06696428571428571,-0.053571428571428575,-0.053571428571428575
bert,24,-3,1.1924052238464355,0.08035714285714286,0.09821428571428571,0.08035714285714286
bert,24,-2,1.7796207666397095,-0.07142857142857142,-0.026785714285714288,-0.07142857142857142
bert,24,-1,1.4902387857437134,0.15178571428571427,-0.053571428571428575,-0.053571428571428575
bert,25,-5,1.3472567796707153,-0.10267857142857142,-0.03571428571428572,-0.10267857142857142
bert,25,-4,1.6093244552612305,-0.017857142857142856,-0.0625,-0.0625
bert,25,-3,1.2361383438110352,-0.022321428571428572,0.03571428571428571,-0.022321428571428572
bert,25,-2,1.8844773769378662,-0.026785714285714284,-0.008928571428571425,-0.026785714285714284
bert,25,-1,1.6218289136886597,0.11160714285714286,-0.08928571428571429,-0.08928571428571429
bert,26,-5,1.3097732067108154,-0.044642857142857144,0.008928571428571425,-0.044642857142857144
bert,26,-4,1.6797817945480347,0.008928571428571428,-0.026785714285714288,-0.026785714285714288
bert,26,-3,1.2710158824920654,0.03571428571428571,0.03571428571428571,0.03571428571428571
bert,26,-2,1.8363611698150635,0.026785714285714284,0.03571428571428571,0.026785714285714284
bert,26,-1,2.0049800872802734,0.13839285714285715,-0.044642857142857144,-0.044642857142857144
bert,27,-5,1.3446990251541138,-0.03125,-0.044642857142857144,-0.044642857142857144
bert,27,-4,1.7003198862075806,0.022321428571428572,-0.053571428571428575,-0.053571428571428575
bert,27,-3,1.3288025856018066,-0.017857142857142856,0.026785714285714288,-0.017857142857142856
bert,27,-2,2.138007402420044,0.049107142857142856,0.062499999999999986,0.049107142857142856
bert,27,-1,2.3921236991882324,0.10267857142857142,0.05357142857142856,0.05357142857142856
bert,28,-5,1.4112571477890015,0.0,-0.044642857142857144,-0.044642857142857144
bert,28,-4,1.686820387840271,0.03571428571428571,-0.053571428571428575,-0.053571428571428575
bert,28,-3,1.448084831237793,0.013392857142857142,0.04464285714285714,0.013392857142857142
bert,28,-2,2.235452651977539,0.013392857142857142,0.008928571428571425,0.008928571428571425
bert,28,-1,2.4863460063934326,0.07142857142857142,0.03571428571428571,0.03571428571428571
bert,29,-5,1.712880253791809,-0.008928571428571428,-0.026785714285714288,-0.026785714285714288
bert,29,-4,1.8598562479019165,0.0625,-0.053571428571428575,-0.053571428571428575
bert,29,-3,1.6262108087539673,0.044642857142857144,-0.017857142857142863,-0.017857142857142863
bert,29,-2,2.439256429672241,0.03571428571428571,-0.017857142857142863,-0.017857142857142863
bert,29,-1,2.695298433303833,0.05357142857142857,0.062499999999999986,0.05357142857142857
bert,30,-5,1.909635066986084,-0.03571428571428571,0.04464285714285714,-0.03571428571428571
bert,30,-4,2.032621145248413,0.008928571428571428,0.01785714285714285,0.008928571428571428
bert,30,-3,1.929341435432434,0.004464285714285714,0.03571428571428571,0.004464285714285714
bert,30,-2,2.7787013053894043,0.026785714285714284,-0.017857142857142863,-0.017857142857142863
bert,30,-1,2.8885788917541504,0.05803571428571429,0.008928571428571425,0.008928571428571425
bert,31,-5,2.1608619689941406,-0.03125,0.03571428571428571,-0.03125
bert,31,-4,2.1984164714813232,-0.013392857142857142,0.008928571428571425,-0.013392857142857142
bert,31,-3,2.2745776176452637,0.008928571428571428,0.0,0.0
bert,31,-2,3.2184367179870605,0.013392857142857142,0.0,0.0
bert,31,-1,3.0764777660369873,0.044642857142857144,-0.026785714285714288,-0.026785714285714288
bert,32,-5,2.4474685192108154,-0.008928571428571428,-0.008928575686046061,-0.008928575686046061
bert,32,-4,2.6212215423583984,-0.026785714285714284,0.05357142857142856,-0.026785714285714284
bert,32,-3,2.6368629932403564,0.022321428571428572,-0.08928571428571429,-0.08928571428571429
bert,32,-2,3.748816967010498,-0.04017857142857143,-0.08928571428571429,-0.08928571428571429
bert,32,-1,3.410764455795288,0.017857142857142856,0.05357142857142856,0.017857142857142856
bert,33,-5,2.7600619792938232,-0.03571428571428571,-0.026785714285714288,-0.03571428571428571
bert,33,-4,2.9548003673553467,0.026785714285714284,0.01785714285714285,0.01785714285714285
bert,33,-3,2.858755350112915,-0.013392857142857142,0.03571428571428571,-0.013392857142857142
bert,33,-2,3.9220998287200928,-0.004464285714285714,0.08035714285714286,-0.004464285714285714
bert,33,-1,3.6680028438568115,0.03571428571428571,0.04464285714285714,0.03571428571428571
bert,34,-5,3.277754068374634,0.0,0.026785714285714288,0.0
bert,34,-4,3.5418825149536133,0.004464285714285714,-0.017857142857142863,-0.017857142857142863
bert,34,-3,3.4472506046295166,0.008928571428571428,-0.03571428571428572,-0.03571428571428572
bert,34,-2,5.012596607208252,0.022321428571428572,0.0,0.0
bert,34,-1,4.392139434814453,-0.017857142857142856,0.01785714285714285,-0.017857142857142856
bert,35,-5,4.317114353179932,0.0,-0.008928571428571425,-0.008928571428571425
bert,35,-4,4.358314037322998,0.017857142857142856,-0.044642857142857144,-0.044642857142857144
bert,35,-3,3.9034841060638428,0.0,0.01785714285714285,0.0
bert,35,-2,6.769152641296387,-0.004464285714285714,-0.026785714285714288,-0.026785714285714288
bert,35,-1,4.766282558441162,-0.008928571428571428,-0.0625,-0.0625
ddpm,0,-5,0.09784203767776489,-0.049107142857142856,-0.04464285714285715,-0.049107142857142856
ddpm,0,-4,0.038366347551345825,-0.03571428571428571,-0.026785714285714288,-0.03571428571428571
ddpm,0,-3,0.08397667109966278,-0.06696428571428571,0.09821428571428571,-0.06696428571428571
ddpm,0,-2,0.05734989419579506,-0.09821428571428571,-0.10714285714285714,-0.10714285714285714
ddpm,0,-1,0.05562709644436836,-0.06696428571428571,-0.1875,-0.1875
ddpm,1,-5,0.1828184574842453,-0.1875,-0.008928571428571432,-0.1875
ddpm,1,-4,0.05296698957681656,-0.026785714285714284,0.2767857142857143,-0.026785714285714284
ddpm,1,-3,0.13956071436405182,-0.11160714285714286,-0.25892857142857145,-0.25892857142857145
ddpm,1,-2,0.06844834983348846,-0.06696428571428571,-0.017857142857142856,-0.06696428571428571
ddpm,1,-1,0.06814222037792206,-0.07589285714285714,-0.19642857142857145,-0.19642857142857145
ddpm,2,-5,0.20352989435195923,-0.044642857142857144,-0.6964285714285714,-0.6964285714285714
ddpm,2,-4,0.07516728341579437,0.049107142857142856,-0.10714285714285714,-0.10714285714285714
ddpm,2,-3,0.14926005899906158,-0.0625,-1.0267857142857142,-1.0267857142857142
ddpm,2,-2,0.12062296271324158,-0.12946428571428573,-0.04464285714285715,-0.12946428571428573
ddpm,2,-1,0.08908453583717346,-0.07142857142857142,-0.1517857142857143,-0.1517857142857143
ddpm,3,-5,0.5022722482681274,0.15178571428571427,0.40178571428571425,0.15178571428571427
ddpm,3,-4,0.10010959953069687,0.12053571428571429,-0.11607142857142856,-0.11607142857142856
ddpm,3,-3,0.30227527022361755,0.11160714285714286,0.41964285714285715,0.11160714285714286
ddpm,3,-2,0.3628327250480652,0.20535714285714285,0.2232142857142857,0.20535714285714285
ddpm,3,-1,0.14469432830810547,-0.013392857142857142,0.0,-0.013392857142857142
ddpm,4,-5,0.5314734578132629,0.044642857142857144,-0.09821428571428571,-0.09821428571428571
ddpm,4,-4,0.18442001938819885,-0.04017857142857143,0.07142857142857142,-0.04017857142857143
ddpm,4,-3,0.36641836166381836,0.0,0.5089285714285714,0.0
ddpm,4,-2,0.42538589239120483,0.07142857142857142,-0.04464285714285715,-0.04464285714285715
ddpm,4,-1,0.2176659107208252,-0.08035714285714286,-0.44642857142857145,-0.44642857142857145
ddpm,5,-5,0.6035777926445007,-0.08928571428571429,0.1607142857142857,-0.08928571428571429
ddpm,5,-4,0.32371294498443604,0.044642857142857144,-0.017857142857142856,-0.017857142857142856
ddpm,5,-3,0.4286224842071533,-0.05357142857142857,-0.008928571428571432,-0.05357142857142857
ddpm,5,-2,0.525301992893219,0.0625,-0.026785714285714288,-0.026785714285714288
ddpm,5,-1,0.29345643520355225,0.07142857142857142,-0.0625,-0.0625
ddpm,6,-5,0.611609160900116,-0.22321428571428573,0.14285714285714285,-0.22321428571428573
ddpm,6,-4,0.403887003660202,0.12946428571428573,-0.20535714285714285,-0.20535714285714285
ddpm,6,-3,0.5219376683235168,0.13392857142857142,0.25892857142857145,0.13392857142857142
ddpm,6,-2,0.5348753929138184,-0.15178571428571427,-0.16964285714285715,-0.16964285714285715
ddpm,6,-1,0.35120153427124023,-0.049107142857142856,0.4732142857142857,-0.049107142857142856
ddpm,7,-5,0.6749605536460876,-0.06696428571428571,-0.2142857142857143,-0.2142857142857143
ddpm,7,-4,0.4885418713092804,0.022321428571428572,-0.2410714285714286,-0.2410714285714286
ddpm,7,-3,0.7403386235237122,0.022321428571428572,0.04464285714285714,0.022321428571428572
ddpm,7,-2,0.5646504759788513,-0.017857142857142856,-0.09821428571428571,-0.09821428571428571
ddpm,7,-1,0.38704803586006165,0.11607142857142858,-0.10714285714285714,-0.10714285714285714
ddpm,8,-5,0.7327350974082947,-0.004464285714285714,0.1607142857142857,-0.004464285714285714
ddpm,8,-4,0.5613895654678345,-0.04017857142857143,-0.25892857142857145,-0.25892857142857145
ddpm,8,-3,0.7746400237083435,0.08482142857142858,0.026785714285714284,0.026785714285714284
ddpm,8,-2,0.5535134077072144,-0.06696428571428571,-0.017857142857142856,-0.06696428571428571
ddpm,8,-1,0.5195330381393433,-0.09821428571428571,-0.09821428571428571,-0.09821428571428571
ddpm,9,-5,0.7219115495681763,0.0625,0.11607142857142858,0.0625
ddpm,9,-4,0.5509891510009766,0.0,-0.29464285714285715,-0.29464285714285715
ddpm,9,-3,0.7724213004112244,0.10267857142857142,0.1517857142857143,0.10267857142857142
ddpm,9,-2,0.5720431208610535,0.022321428571428572,0.13392857142857142,0.022321428571428572
ddpm,9,-1,0.5487478971481323,0.07142857142857142,0.04464285714285714,0.04464285714285714
ddpm,10,-5,0.6705123782157898,0.14285714285714285,0.1607142857142857,0.14285714285714285
ddpm,10,-4,0.5378804206848145,0.08482142857142858,-0.4285714285714286,-0.4285714285714286
ddpm,10,-3,0.7296910881996155,0.2544642857142857,0.14285714285714285,0.14285714285714285
ddpm,10,-2,0.9886260628700256,0.07142857142857142,-0.19642857142857145,-0.19642857142857145
ddpm,10,-1,0.49938908219337463,0.004464285714285714,-0.0625,-0.0625
ddpm,11,-5,0.6808018684387207,0.09375,-0.08035714285714286,-0.08035714285714286
ddpm,11,-4,0.5552136301994324,0.04017857142857143,-0.16964285714285715,-0.16964285714285715
ddpm,11,-3,0.7576992511749268,0.09375,-0.5357142857142857,-0.5357142857142857
ddpm,11,-2,0.9734693169593811,0.14732142857142858,-0.026785714285714288,-0.026785714285714288
ddpm,11,-1,0.5161772966384888,0.03125,-0.053571428571428575,-0.053571428571428575
ddpm,12,-5,0.6388584971427917,0.022321428571428572,0.0,0.0
ddpm,12,-4,0.5337401628494263,0.026785714285714284,-0.08928571428571429,-0.08928571428571429
ddpm,12,-3,0.7223962545394897,0.21428571428571427,-0.1875,-0.1875
ddpm,12,-2,0.850587785243988,-0.008928571428571428,-0.44642857142857145,-0.44642857142857145
ddpm,12,-1,0.4746052026748657,0.026785714285714284,-0.0625,-0.0625
ddpm,13,-5,0.6993440985679626,0.09821428571428571,0.04464285714285714,0.04464285714285714
ddpm,13,-4,0.5679630637168884,-0.03125,0.09821428571428571,-0.03125
ddpm,13,-3,0.7694011330604553,0.1875,-0.375,-0.375
ddpm,13,-2,0.866936981678009,0.12946428571428573,-0.08928571428571429,-0.08928571428571429
ddpm,13,-1,0.5400617122650146,-0.044642857142857144,-0.1517857142857143,-0.1517857142857143
ddpm,14,-5,0.7096856832504272,0.1875,0.026785714285714284,0.026785714285714284
ddpm,14,-4,0.5772003531455994,0.044642857142857144,0.03571428571428571,0.03571428571428571
ddpm,14,-3,0.7672066688537598,0.22321428571428573,-0.13392857142857145,-0.13392857142857145
ddpm,14,-2,0.826938807964325,0.008928571428571428,-0.13392857142857145,-0.13392857142857145
ddpm,14,-1,0.5622661709785461,-0.03125,-0.25892857142857145,-0.25892857142857145
ddpm,15,-5,0.8190959692001343,0.20089285714285715,-0.17857142857142855,-0.17857142857142855
ddpm,15,-4,0.7923993468284607,-0.16964285714285715,-0.09821428571428571,-0.16964285714285715
ddpm,15,-3,0.8918266296386719,0.27232142857142855,-0.017857142857142856,-0.017857142857142856
ddpm,15,-2,0.9017291069030762,0.32142857142857145,0.30357142857142855,0.30357142857142855
ddpm,15,-1,0.577401876449585,-0.16964285714285715,-0.41071428571428575,-0.41071428571428575
ddpm,16,-5,0.8230209946632385,0.3169642857142857,-0.1875,-0.1875
ddpm,16,-4,0.9717303514480591,-0.13839285714285715,-0.2767857142857143,-0.2767857142857143
ddpm,16,-3,0.8810847997665405,0.34375,0.05357142857142857,0.05357142857142857
ddpm,16,-2,0.9203022122383118,-0.013392857142857142,0.07142857142857142,-0.013392857142857142
ddpm,16,-1,0.6800748705863953,-0.125,-0.1607142857142857,-0.1607142857142857
ddpm,17,-5,0.8946617841720581,0.09375,-0.14285714285714285,-0.14285714285714285
ddpm,17,-4,1.0407634973526,-0.026785714285714284,-0.07142857142857142,-0.07142857142857142
ddpm,17,-3,0.9346421360969543,0.32142857142857145,-0.22321428571428575,-0.22321428571428575
ddpm,17,-2,1.044889211654663,0.07589285714285714,-0.11607142857142856,-0.11607142857142856
ddpm,17,-1,0.7199617028236389,-0.12053571428571429,0.125,-0.12053571428571429
ddpm,18,-5,0.8968871235847473,0.13839285714285715,-0.03571428571428571,-0.03571428571428571
ddpm,18,-4,1.1093101501464844,-0.12053571428571429,0.03571428571428571,-0.12053571428571429
ddpm,18,-3,0.9206218123435974,0.14732142857142858,0.1607142857142857,0.14732142857142858
ddpm,18,-2,1.0249983072280884,0.08482142857142858,-0.3392857142857143,-0.3392857142857143
ddpm,18,-1,0.7242273092269897,-0.25,0.0625,-0.25
ddpm,19,-5,0.9097204208374023,0.09821428571428571,0.1607142857142857,0.09821428571428571
ddpm,19,-4,1.2829794883728027,-0.20089285714285715,-0.16964285714285715,-0.20089285714285715
ddpm,19,-3,0.9789913296699524,0.33035714285714285,0.017857142857142856,0.017857142857142856
ddpm,19,-2,1.0713002681732178,-0.26785714285714285,-0.5178571428571429,-0.5178571428571429
ddpm,19,-1,0.6930604577064514,-0.41964285714285715,0.017857142857142856,-0.41964285714285715
ddpm,20,-5,1.0014561414718628,0.05803571428571429,-0.09821428571428571,-0.09821428571428571
ddpm,20,-4,1.4007976055145264,-0.08035714285714286,-0.125,-0.125
ddpm,20,-3,0.9814131259918213,0.15625,-0.0625,-0.0625
ddpm,20,-2,1.0627731084823608,-0.21428571428571427,-0.0625,-0.21428571428571427
ddpm,20,-1,0.7201963663101196,-0.044642857142857144,-0.22321428571428575,-0.22321428571428575
ddpm,21,-5,1.0831667184829712,-0.09821428571428571,-0.16964285714285715,-0.16964285714285715
ddpm,21,-4,1.443192958831787,-0.24107142857142858,0.16964285714285715,-0.24107142857142858
ddpm,21,-3,0.9913820624351501,-0.004464285714285714,-0.13392857142857145,-0.13392857142857145
ddpm,21,-2,1.2698231935501099,-0.32142857142857145,-0.017857142857142856,-0.32142857142857145
ddpm,21,-1,0.7920379638671875,-0.20535714285714285,-0.0625,-0.20535714285714285
ddpm,22,-5,1.226531744003296,-0.022321428571428572,-0.11607142857142856,-0.11607142857142856
ddpm,22,-4,1.386566400527954,0.013392857142857142,0.26785714285714285,0.013392857142857142
ddpm,22,-3,1.0431430339813232,-0.05803571428571429,-0.3125,-0.3125
ddpm,22,-2,1.3776146173477173,-0.08035714285714286,0.1517857142857143,-0.08035714285714286
ddpm,22,-1,0.7948093414306641,-0.008928571428571428,-0.008928571428571432,-0.008928571428571432
ddpm,23,-5,1.3329120874404907,-0.049107142857142856,-0.17857142857142855,-0.17857142857142855
ddpm,23,-4,1.579938292503357,-0.22767857142857142,0.03571428571428571,-0.22767857142857142
ddpm,23,-3,1.100782036781311,0.08035714285714286,-0.026785714285714288,-0.026785714285714288
ddpm,23,-2,1.6984355449676514,-0.06696428571428571,-0.0625,-0.06696428571428571
ddpm,23,-1,1.0163496732711792,-0.09375,0.09821428571428571,-0.09375
ddpm,24,-5,1.4358869791030884,0.06696428571428571,-0.2589285724929401,-0.2589285724929401
ddpm,24,-4,1.7253178358078003,-0.008928571428571428,-0.04464285714285715,-0.04464285714285715
ddpm,24,-3,1.1280524730682373,0.07589285714285714,0.05357142857142857,0.05357142857142857
ddpm,24,-2,1.8595150709152222,-0.008928571428571428,-0.017857142857142856,-0.017857142857142856
ddpm,24,-1,1.7353484630584717,0.20535714285714285,0.0625,0.0625
ddpm,25,-5,1.440574049949646,-0.004464285714285714,0.008928571428571428,-0.004464285714285714
ddpm,25,-4,1.725809097290039,-0.09821428571428571,0.008928571428571428,-0.09821428571428571
ddpm,25,-3,1.1765114068984985,0.004464285714285714,0.0,0.0
ddpm,25,-2,1.9579033851623535,-0.026785714285714284,0.0,-0.026785714285714284
ddpm,25,-1,1.9269654750823975,0.15625,0.03571428571428571,0.03571428571428571
ddpm,26,-5,1.4274870157241821,0.03571428571428571,0.0625,0.03571428571428571
ddpm,26,-4,1.801620602607727,0.0,0.0,0.0
